case,problem,cores,variant,original_singlecore,makespan,speedup,added_copy,scheduled_copy,spill,hit_bytes,miss_bytes,byte_hit_rate,calls,failed_calls,seconds,generation_seconds,generation_error_count,recovered_with_extended_time,recovery_calls,recovery_elapsed_seconds,plan,plan_sha256,source_export,python,B8_prefix_makespan,B12_prefix_makespan,B16_prefix_makespan,B24_prefix_makespan
case_025,1,1,mature,4863026,4863368,0.9999296783628135,27648,8245248,0,0,0,,7,2,240.1521765899961,0.0,0,False,0,0,plans/p1/n1/case_025.json,d4020c4f2c59be1af5db570b5c418ea5aebd7d1b64028f2421f29c0ab1f8b654,A题研究/直接迭代/运行结果/从头全量P1便携47_v3,3.12.3,4863368,4863368,4863368,4863368
case_025,1,2,mature,4863026,2431840,1.9997310678334101,27648,8245248,0,0,0,,7,1,231.5775006270269,0.0,0,False,0,0,plans/p1/n2/case_025.json,30bacc98552b74300fa2701e9ceb2380e3a6cf976ada3b19248734c2737ab570,A题研究/直接迭代/运行结果/从头全量P1便携47_v3,3.12.3,2431840,2431840,2431840,2431840
case_025,1,3,mature,4863026,1622884,2.9965333320188012,138240,8355840,0,0,0,,5,3,240.29624382097973,0.0,0,False,0,0,plans/p1/n3/case_025.json,edd0b4789a7b00e841aca904723bf43e44997c3ee01be09e3d8a0c72b4a685e3,A题研究/直接迭代/运行结果/从头全量P1便携47_v3,3.12.3,1622884,1622884,1622884,1622884
case_025,1,4,mature,4863026,1217444,3.9944555971362954,82944,8300544,0,0,0,,6,1,254.49403122102376,0.0,0,False,0,0,plans/p1/n4/case_025.json,c8777d4d53bb73f618e4a6fe292ccba0efa3ccc6ab430a12ad0e99824d18c2e7,A题研究/直接迭代/运行结果/从头全量P1便携47_v3,3.12.3,1217444,1217444,1217444,1217444
case_025,1,5,mature,4863026,975282,4.986276789687495,110592,8328192,0,0,0,,8,1,240.137409619987,0.0,0,False,0,0,plans/p1/n5/case_025.json,e48afe849dfcd61d22619e886a0e31c2903b11b87250ea3d3be4386f585119c7,A题研究/直接迭代/运行结果/从头全量P1便携16_v1,3.12.3,975282,975282,975282,975282
case_025,2,1,frontier,4863026,4703066,1.034011855245068,0,8217600,0,0,0,,16,1,240.3253755950136,0.0,0,False,0,0,plans/p2/n1/case_025.json,4cd61163e80e83cf89d3d90eba23d0427f2c8575af184ab204e4a348d1509b1a,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,4703066,4703066,4703066,4703066
case_025,2,2,frontier,4863026,2351860,2.0677361747723078,27648,8245248,0,0,0,,22,1,240.3698727969895,0.0,0,False,0,0,plans/p2/n2/case_025.json,f34ba45a83199fac2f1805be3657f71781f710a00bb5a898fbf6a0efb912648d,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,2351860,2351860,2351860,2351860
case_025,2,3,frontier,4863026,1568824,3.099790671228895,55296,8272896,0,0,0,,23,1,240.34394715100643,0.0,0,False,0,0,plans/p2/n3/case_025.json,ff0e737b7585392e9b625cb31cd9c35420bc5b6340b79ff461305fb7937fe434,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,1568824,1568824,1568824,1568824
case_025,2,4,frontier,4863026,1177396,4.130323187780492,82944,8300544,0,0,0,,19,1,240.4005567689892,0.0,0,False,0,0,plans/p2/n4/case_025.json,c086501051e14aa79349c0b2771398a03c87c9b14a03479487b18134a64f7e10,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,1177396,1177396,1177396,1177396
case_025,2,5,frontier,4863026,942350,5.160530588422561,118272,8335872,0,0,0,,24,0,206.15146745101083,1.2134811130235903,0,False,0,0,plans/p2/n5/case_025.json,9c60bb2359e412cc005ccb9ca6d0e61767371262575c1dc8c0ee8a15224c23d4,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,942350,942350,942350,942350
case_025,3,1,frontier,4863026,4703066,1.034011855245068,0,8217600,0,0,4122624,0.0,18,1,240.3002161080076,0.0,0,False,0,0,plans/p3/n1/case_025.json,4cd61163e80e83cf89d3d90eba23d0427f2c8575af184ab204e4a348d1509b1a,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,4703066,4703066,4703066,4703066
case_025,3,2,frontier,4863026,2351860,2.0677361747723078,27648,8245248,0,0,4150272,0.0,18,1,240.66644013099722,0.0,0,False,0,0,plans/p3/n2/case_025.json,f34ba45a83199fac2f1805be3657f71781f710a00bb5a898fbf6a0efb912648d,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,2351860,2351860,2351860,2351860
case_025,3,3,frontier,4863026,1568824,3.099790671228895,55296,8272896,0,0,4177920,0.0,20,1,240.9458351030189,0.0,0,False,0,0,plans/p3/n3/case_025.json,ff0e737b7585392e9b625cb31cd9c35420bc5b6340b79ff461305fb7937fe434,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,1568824,1568824,1568824,1568824
case_025,3,4,frontier,4863026,1177396,4.130323187780492,82944,8300544,0,0,4205568,0.0,24,0,222.38211350599886,1.4267411759938113,0,False,0,0,plans/p3/n4/case_025.json,c086501051e14aa79349c0b2771398a03c87c9b14a03479487b18134a64f7e10,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,1177396,1177396,1177396,1177396
case_025,3,5,frontier,4863026,942350,5.160530588422561,118272,8335872,0,46080,4191744,0.010873504893077202,24,0,204.67238419601927,0.8846918789786287,0,False,0,0,plans/p3/n5/case_025.json,9c60bb2359e412cc005ccb9ca6d0e61767371262575c1dc8c0ee8a15224c23d4,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,942350,942350,942350,942350
case_026,1,1,mature,99203,92662,1.070589885821588,19200,548054,0,0,0,,20,0,15.454227324000385,0.0,0,False,0,0,plans/p1/n1/case_026.json,8756eeaf44a5eaf54e6129e3b9bff146623230e6a435307dbbd5805db7ae077b,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,98955,97451,92900,92662
case_026,1,2,mature,99203,51949,1.9096228993820863,2736,531590,0,0,0,,24,0,15.816556081001181,0.0,0,False,0,0,plans/p1/n2/case_026.json,f418f1f156621bfb197b1f520a2cd0ab4b6eb5634967ee29825449f5c74e23db,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,51949,51949,51949,51949
case_026,1,3,mature,99203,41655,2.3815388308726444,95664,624518,0,0,0,,24,0,16.885264066999298,0.0,0,False,0,0,plans/p1/n3/case_026.json,8dd9ffbc6b816b4f54bc060a7b29893dabe64a170149647040881ebf30263a49,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,41655,41655,41655,41655
case_026,1,4,mature,99203,41688,2.379653617347918,0,528854,0,0,0,,24,0,17.06393886099977,0.0,0,False,0,0,plans/p1/n4/case_026.json,684d53200df160ede1e08ced50e18d4e9da7667c1d2e76f036b07730ec3f4ce0,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,41939,41939,41688,41688
case_026,1,5,mature,99203,41665,2.3809672386895477,95664,624518,0,0,0,,24,0,17.34237591299825,0.0,0,False,0,0,plans/p1/n5/case_026.json,ccf4ee5ac24feaad99f33b8fe515664d8c1fd22793f6335b68a2d700691b2d23,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,41665,41665,41665,41665
case_026,2,1,frontier,99203,86096,1.15223703772533,1249280,1778134,1249280,0,0,,24,0,7.542108030989766,0.019383803999517113,0,False,0,0,plans/p2/n1/case_026.json,5b25627dae3ce43db8eac3be84ce9542196463e836a69b93248f8d838818d7ed,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,90651,86096,86096,86096
case_026,2,2,frontier,99203,49867,1.9893516754567149,1296,530150,0,0,0,,24,0,5.214398568990873,0.013297877012519166,0,False,0,0,plans/p2/n2/case_026.json,3e893e3fbd7354d2fbd83518d5a8d78e86de071562e9a0727e759318376e2f91,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,49903,49903,49903,49867
case_026,2,3,frontier,99203,41655,2.3815388308726444,95664,624518,0,0,0,,24,0,5.068118374008918,0.009733860002597794,0,False,0,0,plans/p2/n3/case_026.json,8dd9ffbc6b816b4f54bc060a7b29893dabe64a170149647040881ebf30263a49,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,41655,41655,41655,41655
case_026,2,4,frontier,99203,42226,2.3493345332259743,170832,699686,0,0,0,,24,0,5.9149889810069,0.0187929300009273,0,False,0,0,plans/p2/n4/case_026.json,dd9fecbc6a4019a27be5f03b7e8b194ebeee9db3d7145b06b3ecf8cc39fd0d4a,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,42226,42226,42226,42226
case_026,2,5,frontier,99203,30215,3.2832368029124606,891952,1420806,0,0,0,,24,0,7.2343765379919205,0.01681779298814945,0,False,0,0,plans/p2/n5/case_026.json,496982f2e76379dfd25ad227e832f11125b3b3ebaa1a4edf41a39bca30299d26,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,42723,32215,32215,30215
case_026,3,1,frontier,99203,86096,1.15223703772533,1249280,1778134,1249280,0,1113526,0.0,24,0,6.257471084973076,0.017544836009619758,0,False,0,0,plans/p3/n1/case_026.json,5b25627dae3ce43db8eac3be84ce9542196463e836a69b93248f8d838818d7ed,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,90651,86096,86096,86096
case_026,3,2,frontier,99203,49867,1.9893516754567149,1296,530150,0,1296,488886,0.0026439159332656034,24,0,5.4785213799914345,0.0121312859992031,0,False,0,0,plans/p3/n2/case_026.json,3e893e3fbd7354d2fbd83518d5a8d78e86de071562e9a0727e759318376e2f91,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,49903,49903,49903,49867
case_026,3,3,frontier,99203,41481,2.39152865167185,105264,634118,0,61488,526262,0.10461590812420246,24,0,5.806448915012879,0.012165761989308521,0,False,0,0,plans/p3/n3/case_026.json,e4dbcef2d048e44dd249aee9800c5d0b10190652b16791ee6a52c4584eff48ff,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,41647,41647,41647,41481
case_026,3,4,frontier,99203,41655,2.3815388308726444,160592,689446,0,123728,519606,0.19232311676360958,24,0,5.718407486012438,0.011400751012843102,0,False,0,0,plans/p3/n4/case_026.json,53d885ecc59c22878ff8cb5c2fcaf88c136afa84304a0b6f4462d79feb8612f8,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,42203,41655,41655,41655
case_026,3,5,frontier,99203,25514,3.8881790389590027,887856,1416710,0,328468,807610,0.28912451433792397,24,0,6.908681708009681,0.01599866000469774,0,False,0,0,plans/p3/n5/case_026.json,b18cdb2c07e7a99be8ee7ed46b8b6b4af97b03d94b402a0db5acb9072bb16f0d,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,41412,41321,41309,25514
case_027,1,1,mature,2363952,2232560,1.0588526176228186,2211840,4251648,0,0,0,,10,0,19.116995574999237,0.0,0,False,0,0,plans/p1/n1/case_027.json,3acd02a95b7c20324a0640d1cdf81e3423ea237b87804919987cb5819f5008a1,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,2232560,2232560,2232560,2232560
case_027,1,2,mature,2363952,1116984,2.1163705120216583,1843200,3883008,0,0,0,,11,0,20.788925143999222,0.0,0,False,0,0,plans/p1/n2/case_027.json,f374743aad079b7e0c00cdc6d76e60a44574ecd5428cf333dfd9a6845ea440b5,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,1116984,1116984,1116984,1116984
case_027,1,3,mature,2363952,781183,3.026118079886531,8441856,10481664,0,0,0,,19,0,45.86027189699962,0.0,0,False,0,0,plans/p1/n3/case_027.json,03d6f769942123cdb7095c206c33171e85d761211c7502fe49b80b59cf5aa0f0,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,781893,781183,781183,781183
case_027,1,4,mature,2363952,559196,4.227412213249022,1843200,3883008,0,0,0,,23,0,44.32066750899867,0.0,0,False,0,0,plans/p1/n4/case_027.json,2863fdc9e8d242a9e6c896ad363c59d02332c7929f23c5178331379c3fb787ce,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,559196,559196,559196,559196
case_027,1,5,mature,2363952,473151,4.996189377175574,8085504,10125312,0,0,0,,24,0,60.392605944000024,0.0,0,False,0,0,plans/p1/n5/case_027.json,48c7ddb39fca26d98fd011ae9cecd71dab5501c760cd6e4edeb9387169e305ec,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,474514,473151,473151,473151
case_027,2,1,frontier,2363952,2229905,1.0601133232133209,0,2039808,0,0,0,,19,0,11.619580080005107,0.0869106030149851,0,False,0,0,plans/p2/n1/case_027.json,4779cf3f0057838bc37547a6a310a68cb4bf895f90be8aa28cc7ffefa4cbeeec,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,2313564,2313564,2274660,2229905
case_027,2,2,frontier,2363952,1115722,2.118764351693343,1105920,3145728,0,0,0,,24,0,13.119111676991452,0.05216756899608299,0,False,0,0,plans/p2/n2/case_027.json,0819cb572b568e033d5449aba40e8763074ed206fd805ff8393f5559ea965f57,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,1115722,1115722,1115722,1115722
case_027,2,3,frontier,2363952,745692,3.1701453146875656,12165120,14204928,0,0,0,,24,0,13.288373513001716,0.042677721998188645,0,False,0,0,plans/p2/n3/case_027.json,c7b0764c868f1111cb998343dbb6e5ef1da92c6ef01acc189a61a9b2e0643b30,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,763106,763106,763106,745692
case_027,2,4,frontier,2363952,559196,4.227412213249022,1843200,3883008,0,0,0,,24,0,14.066393474000506,0.04022465299931355,0,False,0,0,plans/p2/n4/case_027.json,924a87271f3874b118b5ba2fa849395f1ad7032ac9d1c1c9fda33da7440e1fab,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,559196,559196,559196,559196
case_027,2,5,frontier,2363952,448117,5.2753008700852675,16119808,18159616,0,0,0,,24,0,15.757428962999256,0.032625988009385765,0,False,0,0,plans/p2/n5/case_027.json,7f2074cc3d9856759710684fb20d6b05ed1a69d69c8c54ad7b06aa52f60dd5e6,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,469765,449673,449673,448117
case_027,3,1,frontier,2363952,2229905,1.0601133232133209,0,2039808,0,0,1843200,0.0,24,0,14.062435836996883,0.09705703699728474,0,False,0,0,plans/p3/n1/case_027.json,4779cf3f0057838bc37547a6a310a68cb4bf895f90be8aa28cc7ffefa4cbeeec,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,2312559,2310450,2310450,2229905
case_027,3,2,frontier,2363952,1115722,2.118764351693343,1105920,3145728,0,0,2949120,0.0,24,0,11.412293090019375,0.050074458005838096,0,False,0,0,plans/p3/n2/case_027.json,0819cb572b568e033d5449aba40e8763074ed206fd805ff8393f5559ea965f57,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,1115722,1115722,1115722,1115722
case_027,3,3,frontier,2363952,745692,3.1701453146875656,12165120,14204928,0,0,7925760,0.0,24,0,13.291604858997744,0.048014809988671914,0,False,0,0,plans/p3/n3/case_027.json,c7b0764c868f1111cb998343dbb6e5ef1da92c6ef01acc189a61a9b2e0643b30,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,763106,761753,761753,745692
case_027,3,4,frontier,2363952,559196,4.227412213249022,1843200,3883008,0,0,3686400,0.0,24,0,12.220140479999827,0.03231760297785513,0,False,0,0,plans/p3/n4/case_027.json,924a87271f3874b118b5ba2fa849395f1ad7032ac9d1c1c9fda33da7440e1fab,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,559196,559196,559196,559196
case_027,3,5,frontier,2363952,448117,5.2753008700852675,16119808,18159616,0,2772992,8775680,0.2401134953005852,24,0,17.036386832012795,0.03828156800591387,0,False,0,0,plans/p3/n5/case_027.json,b0fa9da47632fb703a9ce2cb951749603d2d7c5e076b971a6d84c7f158f716bc,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,469765,448117,448117,448117
case_028,1,1,mature,43836040,41029757,1.0683962861393501,326568960,332477568,0,0,0,,6,4,240.63319319899892,0.0,0,False,0,0,plans/p1/n1/case_028.json,23217d50d35326d83fc9eb5b2cb83fc7a0d59ba7efecb5124856e72bd224424b,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,41029757,41029757,41029757,41029757
case_028,1,2,mature,43836040,20554731,2.132649656178911,326618112,332526720,0,0,0,,7,2,245.31488607400024,0.0,0,False,0,0,plans/p1/n2/case_028.json,d7d445c5549de1b3142127639f3d871cbeac5c41d46924b470fd59c552f43c14,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,20554731,20554731,20554731,20554731
case_028,1,3,mature,43836040,13817566,3.1724863843603135,326618112,332526720,0,0,0,,7,2,247.39948737099985,0.0,0,False,0,0,plans/p1/n3/case_028.json,262b6c207fc2f52bce2b9155004d7050168b4f8c2a89ae9358192bf5e7e6170f,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,13817566,13817566,13817566,13817566
case_028,1,4,mature,43836040,11630453,3.7690741710576536,326618112,332526720,0,0,0,,7,2,252.06658722000066,0.0,0,False,0,0,plans/p1/n4/case_028.json,aa2532e067ed13dd85c49e0f3dab6937444ebd5cae4d8de5102cc1fd5c9bfbe5,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,11630453,11630453,11630453,11630453
case_028,1,5,mature,43836040,10074287,4.3512796488724215,326863872,332772480,0,0,0,,7,2,240.37454612300098,0.0,0,False,0,0,plans/p1/n5/case_028.json,bb0ada8794d86826f30a66867451de5a1ff6455dc5e065a3b2bf1254d4bf3618,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,10074287,10074287,10074287,10074287
case_028,2,1,frontier,43836040,40346726,1.0864832006443348,147635712,153544320,147635712,0,0,,21,0,229.24698848399566,0.830647800990846,0,False,0,0,plans/p2/n1/case_028.json,481611b19722cb3d324790280286d8db31a586f02120e8923a8cd1239eb984ff,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,40597261,40591695,40558366,40346726
case_028,2,2,frontier,43836040,20786944,2.1088256166947867,141796560,147705168,139648080,0,0,,23,1,240.41328593500657,0.0,0,False,0,0,plans/p2/n2/case_028.json,d8291fd51ed28764de6836f4319f64a6b89df71f5aabc5860d2c6163cbb6338e,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,20786944,20786944,20786944,20786944
case_028,2,3,frontier,43836040,13360974,3.2809015270892674,32792832,38701440,28495872,0,0,,22,0,229.239001414011,0.7795642410055734,0,False,0,0,plans/p2/n3/case_028.json,242e25f3f935b3d38a5438df6cba6050f91a78e311b98d47f381163f86095709,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,14322553,13963100,13774479,13360974
case_028,2,4,frontier,43836040,10044660,4.364113867467888,25172352,31080960,18726912,0,0,,24,0,197.80184173802263,0.6638748199911788,0,False,0,0,plans/p2/n4/case_028.json,28e6d186766663fddc2ccd6b1806d4b923c1046740d97da7f061a6bd2fc69ed4,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,11472444,11116807,10726774,10044660
case_028,2,5,frontier,43836040,8032082,5.457618585069226,22602240,28510848,14008320,0,0,,24,0,135.9441977479728,0.46123478398658335,0,False,0,0,plans/p2/n5/case_028.json,05b026fb2cdecf1f8aa3377653f92b653abaca5b14ccf3b217feb9bb6108df48,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,9521682,9044770,8732165,8032082
case_028,3,1,frontier,43836040,40597261,1.0797782638587368,141611064,147519672,141611064,0,142853304,0.0,19,1,240.46299703398836,0.0,0,False,0,0,plans/p3/n1/case_028.json,b8e328587eeeb43eca8298a114203d57dd6be5015bddf8f3fd0e077ad59da35d,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,40597261,40597261,40597261,40597261
case_028,3,2,frontier,43836040,20870921,2.1003404689232448,74690688,80599296,72542208,2145240,42520872,0.04802835760587355,20,1,240.54353840000113,0.0,0,False,0,0,plans/p3/n2/case_028.json,3781dc53266428d07420bcb2a3b853e94fe75c79f9024ad4e0a50871f8aa91c9,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,20945271,20889020,20870921,20870921
case_028,3,3,frontier,43836040,13360974,3.2809015270892674,32792832,38701440,28495872,0,23568768,0.0,22,0,207.74552419199608,0.6855107519950252,0,False,0,0,plans/p3/n3/case_028.json,242e25f3f935b3d38a5438df6cba6050f91a78e311b98d47f381163f86095709,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,14136334,13720954,13658474,13360974
case_028,3,4,frontier,43836040,10033676,4.368891321585429,25172352,31080960,18726912,2146536,17690904,0.10820630081300812,24,0,202.51529503500205,0.6098591119807679,0,False,0,0,plans/p3/n4/case_028.json,28e6d186766663fddc2ccd6b1806d4b923c1046740d97da7f061a6bd2fc69ed4,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,11222123,10547987,10547987,10033676
case_028,3,5,frontier,43836040,7970583,5.499728188013348,22602240,28510848,14008320,6441552,13185072,0.3282047895756295,24,0,124.19099341900437,0.3687512619944755,0,False,0,0,plans/p3/n5/case_028.json,05b026fb2cdecf1f8aa3377653f92b653abaca5b14ccf3b217feb9bb6108df48,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,9447245,8946507,8523550,7970583
