case,problem,cores,makespan,added_copy,original_singlecore,source,plan,speedup
case_092,1,4,1927728,67180384,4815554,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_092_multicore_res.json,2.4980464048869964
case_092,1,5,1618214,69058400,4815554,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_092_multicore_res.json,2.975844974768479
case_092,2,1,4815554,66000096,4815554,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_092_multicore_res.json,1.0
case_092,2,2,2126364,19020384,4815554,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_092_multicore_res.json,2.2646893946662003
case_092,2,3,1357066,10514624,4815554,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_092_multicore_res.json,3.548503904747448
case_092,2,4,1122381,39622432,4815554,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_092_multicore_res.json,4.290480683475575
case_092,2,5,786613,4327808,4815554,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_092_multicore_res.json,6.121884586194228
case_092,3,1,4333631,66000096,4815554,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_092_multicore_res.json,1.111205361047122
case_092,3,2,2126411,19020384,4815554,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_092_multicore_res.json,2.264639338302896
case_092,3,3,1348155,10514624,4815554,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_092_multicore_res.json,3.571958713946097
case_092,3,4,1121490,39622432,4815554,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_092_multicore_res.json,4.293889379307885
case_092,3,5,774426,4327808,4815554,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_092_multicore_res.json,6.21822356170893
case_093,1,1,74205,0,74205,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_093_multicore_res.json,1.0
case_093,1,2,37827,8192,74205,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_093_multicore_res.json,1.9616940280751844
case_093,1,3,25103,16384,74205,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_093_multicore_res.json,2.956021192686133
case_093,1,4,19779,24576,74205,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_093_multicore_res.json,3.751706355225239
case_093,1,5,15876,32768,74205,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_093_multicore_res.json,4.674036281179139
case_093,2,1,74205,0,74205,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_093_multicore_res.json,1.0
case_093,2,2,37559,12288,74205,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_093_multicore_res.json,1.9756915785830294
case_093,2,3,25103,16384,74205,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_093_multicore_res.json,2.956021192686133
case_093,2,4,19546,28672,74205,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_093_multicore_res.json,3.796428936866878
case_093,2,5,15630,32768,74205,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_093_multicore_res.json,4.747600767754319
case_093,3,1,74205,0,74205,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_093_multicore_res.json,1.0
case_093,3,2,37559,12288,74205,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_093_multicore_res.json,1.9756915785830294
case_093,3,3,25103,16384,74205,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_093_multicore_res.json,2.956021192686133
case_093,3,4,19475,28672,74205,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_093_multicore_res.json,3.8102695763799743
case_093,3,5,15630,32768,74205,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_093_multicore_res.json,4.747600767754319
case_094,1,1,94892,0,94892,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_094_multicore_res.json,1.0
case_094,1,2,44002,170784,94892,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_094_multicore_res.json,2.1565383391664015
case_094,1,3,35671,221472,94892,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_094_multicore_res.json,2.6602001625970675
case_094,1,4,23422,318816,94892,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_094_multicore_res.json,4.051404662283323
case_094,1,5,23422,318816,94892,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_094_multicore_res.json,4.051404662283323
case_094,2,1,94892,0,94892,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_094_multicore_res.json,1.0
case_094,2,2,42158,106272,94892,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_094_multicore_res.json,2.250865790597277
case_094,2,3,30112,322848,94892,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_094_multicore_res.json,3.1513018065887355
case_094,2,4,21760,318816,94892,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_094_multicore_res.json,4.360845588235295
case_094,2,5,20970,283776,94892,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_094_multicore_res.json,4.525131139723414
case_094,3,1,94892,0,94892,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_094_multicore_res.json,1.0
case_094,3,2,41343,106272,94892,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_094_multicore_res.json,2.29523740415548
case_094,3,3,29719,322848,94892,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_094_multicore_res.json,3.192974191594603
case_094,3,4,21760,318816,94892,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_094_multicore_res.json,4.360845588235295
case_094,3,5,20156,283776,94892,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_094_multicore_res.json,4.70787854733082
case_095,1,1,2086080,0,2084853,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_095_multicore_res.json,0.9994118154624942
case_095,1,2,1042860,73728,2084853,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_095_multicore_res.json,1.9991686324147058
case_095,1,3,695775,0,2084853,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_095_multicore_res.json,2.9964471273040854
case_095,1,4,524422,0,2084853,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_095_multicore_res.json,3.9755254356224565
case_095,1,5,420852,0,2084853,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_095_multicore_res.json,4.953886401870491
case_095,2,1,2084853,0,2084853,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_095_multicore_res.json,1.0
case_095,2,2,1042890,0,2084853,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_095_multicore_res.json,1.9991111238960964
case_095,2,3,695775,0,2084853,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_095_multicore_res.json,2.9964471273040854
case_095,2,4,524422,0,2084853,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_095_multicore_res.json,3.9755254356224565
case_095,2,5,420852,0,2084853,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_095_multicore_res.json,4.953886401870491
case_095,3,1,2084853,0,2084853,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_095_multicore_res.json,1.0
case_095,3,2,1042890,0,2084853,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_095_multicore_res.json,1.9991111238960964
case_095,3,3,695775,0,2084853,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_095_multicore_res.json,2.9964471273040854
case_095,3,4,524422,0,2084853,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_095_multicore_res.json,3.9755254356224565
case_095,3,5,420852,0,2084853,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_095_multicore_res.json,4.953886401870491
case_096,1,1,84343,65664,84194,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_096_multicore_res.json,0.9982334040762126
case_096,1,2,46535,120960,84194,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_096_multicore_res.json,1.809261845922424
case_096,1,3,33662,67392,84194,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_096_multicore_res.json,2.5011585764363375
case_096,1,4,26984,78336,84194,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_096_multicore_res.json,3.120145271271865
case_096,1,5,26984,78336,84194,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_096_multicore_res.json,3.120145271271865
case_096,2,1,84194,0,84194,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_096_multicore_res.json,1.0
case_096,2,2,34851,816880,84194,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_096_multicore_res.json,2.4158273794152247
case_096,2,3,24231,764004,84194,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_096_multicore_res.json,3.474639924064215
case_096,2,4,24231,764004,84194,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_096_multicore_res.json,3.474639924064215
case_096,2,5,24231,764004,84194,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_096_multicore_res.json,3.474639924064215
case_096,3,1,84194,0,84194,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_096_multicore_res.json,1.0
case_096,3,2,34370,816880,84194,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_096_multicore_res.json,2.449636310736107
case_096,3,3,24072,764004,84194,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_096_multicore_res.json,3.497590561648388
case_096,3,4,24072,764004,84194,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_096_multicore_res.json,3.497590561648388
case_096,3,5,24072,764004,84194,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_096_multicore_res.json,3.497590561648388
case_097,1,1,11215101,12988416,11491509,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_097_multicore_res.json,1.024646055349836
case_097,1,2,5156692,11927552,11491509,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_097_multicore_res.json,2.2284652641654765
case_097,1,3,3577028,29818880,11491509,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_097_multicore_res.json,3.2125856996366817
case_097,1,4,2579804,11927552,11491509,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_097_multicore_res.json,4.454411652978289
case_097,1,5,2102348,21311488,11491509,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_097_multicore_res.json,5.466035594487687
case_097,2,1,11491509,10584064,11491509,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_097_multicore_res.json,1.0
case_097,2,2,5601821,11821056,11491509,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_097_multicore_res.json,2.0513881111160104
case_097,2,3,3651847,16058368,11491509,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_097_multicore_res.json,3.146766280186437
case_097,2,4,2624984,14254080,11491509,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_097_multicore_res.json,4.3777443976801385
case_097,2,5,2102294,21319680,11491509,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_097_multicore_res.json,5.466175996316405
case_097,3,1,11491509,10584064,11491509,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_097_multicore_res.json,1.0
case_097,3,2,5601821,11821056,11491509,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_097_multicore_res.json,2.0513881111160104
case_097,3,3,3651113,16058368,11491509,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_097_multicore_res.json,3.147398889051092
case_097,3,4,2624356,14254080,11491509,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_097_multicore_res.json,4.37879197791763
case_097,3,5,2101714,21319680,11491509,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_097_multicore_res.json,5.467684470865208
case_098,1,1,177600,0,177430,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_098_multicore_res.json,0.9990427927927928
case_098,1,2,89756,0,177430,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_098_multicore_res.json,1.9768037791345425
case_098,1,3,89756,0,177430,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_098_multicore_res.json,1.9768037791345425
case_098,1,4,89756,0,177430,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_098_multicore_res.json,1.9768037791345425
case_098,1,5,89756,0,177430,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_098_multicore_res.json,1.9768037791345425
case_098,2,1,177430,0,177430,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_098_multicore_res.json,1.0
case_098,2,2,89620,0,177430,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_098_multicore_res.json,1.9798036152644498
case_098,2,3,63811,1054616,177430,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_098_multicore_res.json,2.780555076710912
case_098,2,4,63811,1054616,177430,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_098_multicore_res.json,2.780555076710912
case_098,2,5,45597,858868,177430,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_098_multicore_res.json,3.891264776191416
case_098,3,1,177430,0,177430,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_098_multicore_res.json,1.0
case_098,3,2,89620,0,177430,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_098_multicore_res.json,1.9798036152644498
case_098,3,3,62695,1054616,177430,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_098_multicore_res.json,2.8300502432410877
case_098,3,4,62695,1054616,177430,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_098_multicore_res.json,2.8300502432410877
case_098,3,5,44288,875252,177430,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_098_multicore_res.json,4.006277095375722
case_099,1,1,1611716,7073792,1622999,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_099_multicore_res.json,1.0070006130112252
case_099,1,2,807246,8232960,1622999,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_099_multicore_res.json,2.0105382993536045
case_099,1,3,537682,9621504,1622999,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_099_multicore_res.json,3.018510941411466
case_099,1,4,405655,9764864,1622999,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_099_multicore_res.json,4.000934291454561
case_099,1,5,337075,10698752,1622999,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_099_multicore_res.json,4.814949195282949
case_099,2,1,1622999,5484544,1622999,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_099_multicore_res.json,1.0
case_099,2,2,809444,3375104,1622999,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_099_multicore_res.json,2.0050787948270665
case_099,2,3,539401,8294400,1622999,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_099_multicore_res.json,3.0088913442874596
case_099,2,4,405317,9764864,1622999,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_099_multicore_res.json,4.00427073130414
case_099,2,5,330651,6586368,1622999,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_099_multicore_res.json,4.908495664613142
case_099,3,1,1618902,5484544,1622999,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_099_multicore_res.json,1.002530727616619
case_099,3,2,806972,7319552,1622999,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_099_multicore_res.json,2.0112209593393575
case_099,3,3,538579,8294400,1622999,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_099_multicore_res.json,3.0134836300709833
case_099,3,4,403402,9764864,1622999,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_099_multicore_res.json,4.0232795077862775
case_099,3,5,325469,8830976,1622999,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_099_multicore_res.json,4.986646961769017
case_100,1,1,151461,0,151223,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_100_multicore_res.json,0.9984286383953626
