case,problem,cores,makespan,added_copy,original_singlecore,source,plan,speedup,verification,plan_base
case_013,1,1,264286,8192,263949,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_013_multicore_res.json,0.9987248662433879,historical_ledger,repository
case_013,1,2,132198,8192,263949,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_013_multicore_res.json,1.9966187083011846,historical_ledger,repository
case_013,1,3,88351,16384,263949,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_013_multicore_res.json,2.98750438591527,historical_ledger,repository
case_013,1,4,66982,24576,263949,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_013_multicore_res.json,3.9405959810098237,historical_ledger,repository
case_013,1,5,54363,32768,263949,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_013_multicore_res.json,4.855305998565201,historical_ledger,repository
case_013,2,1,263949,0,263949,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_013_multicore_res.json,1.0,historical_ledger,repository
case_013,2,2,132198,8192,263949,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_013_multicore_res.json,1.9966187083011846,historical_ledger,repository
case_013,2,3,88351,16384,263949,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_013_multicore_res.json,2.98750438591527,historical_ledger,repository
case_013,2,4,66982,24576,263949,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_013_multicore_res.json,3.9405959810098237,historical_ledger,repository
case_013,2,5,53708,45056,263949,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_013_multicore_res.json,4.914519252252923,historical_ledger,repository
case_013,3,1,263949,0,263949,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_013_multicore_res.json,1.0,historical_ledger,repository
case_013,3,2,132198,8192,263949,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_013_multicore_res.json,1.9966187083011846,historical_ledger,repository
case_013,3,3,88351,16384,263949,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_013_multicore_res.json,2.98750438591527,historical_ledger,repository
case_013,3,4,66958,24576,263949,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_013_multicore_res.json,3.9420084231906567,historical_ledger,repository
case_013,3,5,53418,45056,263949,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_013_multicore_res.json,4.941199595641918,historical_ledger,repository
case_014,1,1,17453918,101137416,17698626,unified_v2_best_known_replayed,新增精选方案/p1/n1/case_014_multicore_res.json,1.01402023316484,independent_official_replay,delivery
case_014,1,2,8809441,100009368,17698626,unified_v2_best_known_replayed,新增精选方案/p1/n2/case_014_multicore_res.json,2.0090521067114246,independent_official_replay,delivery
case_014,1,3,5934863,98997144,17698626,unified_v2_best_known_replayed,新增精选方案/p1/n3/case_014_multicore_res.json,2.982145670422384,independent_official_replay,delivery
case_014,1,4,4513468,101075352,17698626,unified_v2_best_known_replayed,新增精选方案/p1/n4/case_014_multicore_res.json,3.921292008717022,independent_official_replay,delivery
case_014,1,5,3641147,133995816,17698626,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_014_multicore_res.json,4.860728226572561,historical_ledger,repository
case_014,2,1,17662956,56372640,17698626,unified_v2_best_known_replayed,新增精选方案/p2/n1/case_014_multicore_res.json,1.0020194807709424,independent_official_replay,delivery
case_014,2,2,8816332,84413112,17698626,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_014_multicore_res.json,2.0074817962844413,historical_ledger,repository
case_014,2,3,5963301,82715304,17698626,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_014_multicore_res.json,2.96792430903622,historical_ledger,repository
case_014,2,4,4517885,98239944,17698626,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_014_multicore_res.json,3.917458279703888,historical_ledger,repository
case_014,2,5,3674889,91061544,17698626,unified_v2_best_known_replayed,新增精选方案/p2/n5/case_014_multicore_res.json,4.816098118881958,independent_official_replay,delivery
case_014,3,1,17589991,58536768,17698626,unified_v2_best_known_replayed,新增精选方案/p3/n1/case_014_multicore_res.json,1.0061759554055485,independent_official_replay,delivery
case_014,3,2,8799327,84413112,17698626,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_014_multicore_res.json,2.011361323428485,historical_ledger,repository
case_014,3,3,5949209,82715304,17698626,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_014_multicore_res.json,2.9749544855458936,historical_ledger,repository
case_014,3,4,4484616,98239944,17698626,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_014_multicore_res.json,3.9465198358120293,historical_ledger,repository
case_014,3,5,3646327,57797928,17698626,unified_v2_best_known_replayed,新增精选方案/p3/n5/case_014_multicore_res.json,4.8538230389101145,independent_official_replay,delivery
case_015,1,1,177362,180256,177362,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_015_multicore_res.json,1.0,historical_ledger,repository
case_015,1,2,87789,342532,177362,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_015_multicore_res.json,2.0203214525737847,historical_ledger,repository
case_015,1,3,61193,521472,177362,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_015_multicore_res.json,2.898403412154985,historical_ledger,repository
case_015,1,4,50093,532992,177362,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_015_multicore_res.json,3.5406543828479027,historical_ledger,repository
case_015,1,5,43411,321536,177362,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_015_multicore_res.json,4.085646495127963,historical_ledger,repository
case_015,2,1,177362,180256,177362,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_015_multicore_res.json,1.0,historical_ledger,repository
case_015,2,2,82882,109824,177362,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_015_multicore_res.json,2.139933881904394,historical_ledger,repository
case_015,2,3,54594,208128,177362,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_015_multicore_res.json,3.2487452833644723,historical_ledger,repository
case_015,2,4,49885,231168,177362,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_015_multicore_res.json,3.555417460158364,historical_ledger,repository
case_015,2,5,42588,313344,177362,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_015_multicore_res.json,4.164600356908049,historical_ledger,repository
case_015,3,1,177362,180256,177362,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_015_multicore_res.json,1.0,historical_ledger,repository
case_015,3,2,82882,109824,177362,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_015_multicore_res.json,2.139933881904394,historical_ledger,repository
case_015,3,3,54545,208128,177362,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_015_multicore_res.json,3.251663763864699,historical_ledger,repository
case_015,3,4,49853,219648,177362,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_015_multicore_res.json,3.5576996369325817,historical_ledger,repository
case_015,3,5,42588,313344,177362,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_015_multicore_res.json,4.164600356908049,historical_ledger,repository
case_016,1,1,7731302,7274944,7715523,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_016_multicore_res.json,0.9979590759745254,historical_ledger,repository
case_016,1,2,4840474,119556560,7715523,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_016_multicore_res.json,1.5939602195983287,historical_ledger,repository
case_016,1,3,3971606,119556560,7715523,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_016_multicore_res.json,1.9426707986643186,historical_ledger,repository
case_016,1,4,3667614,119557776,7715523,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_016_multicore_res.json,2.1036900284490136,historical_ledger,repository
case_016,1,5,3223183,119555952,7715523,previous_joint_delivery,A题研究/直接迭代/联合推进成果_20260925/方案/case_016_p1_n5.json,2.3937589023024755,historical_ledger,repository
case_016,2,1,7715523,0,7715523,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_016_multicore_res.json,1.0,historical_ledger,repository
case_016,2,2,4027025,404196,7715523,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_016_multicore_res.json,1.9159362060081573,historical_ledger,repository
case_016,2,3,2877801,275564,7715523,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_016_multicore_res.json,2.68104813362703,historical_ledger,repository
case_016,2,4,2240038,212460,7715523,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_016_multicore_res.json,3.444371479412403,historical_ledger,repository
case_016,2,5,1971422,40388464,7715523,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_016_multicore_res.json,3.913684132570297,historical_ledger,repository
case_016,3,1,7715523,0,7715523,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_016_multicore_res.json,1.0,historical_ledger,repository
case_016,3,2,4026193,404196,7715523,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_016_multicore_res.json,1.9163321281418948,historical_ledger,repository
case_016,3,3,2877208,275564,7715523,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_016_multicore_res.json,2.6816007045719323,historical_ledger,repository
case_016,3,4,2239547,212460,7715523,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_016_multicore_res.json,3.4451266260542868,historical_ledger,repository
case_016,3,5,1969193,40388464,7715523,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_016_multicore_res.json,3.9181141716429013,historical_ledger,repository
case_017,1,1,162946,22528,162810,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_017_multicore_res.json,0.9991653676678164,historical_ledger,repository
case_017,1,2,83047,87552,162810,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_017_multicore_res.json,1.9604561272532421,historical_ledger,repository
case_017,1,3,56882,176256,162810,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_017_multicore_res.json,2.862241130761928,historical_ledger,repository
case_017,1,4,42384,259200,162810,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_017_multicore_res.json,3.841308040770102,historical_ledger,repository
case_017,1,5,35340,329472,162810,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_017_multicore_res.json,4.606960950764007,historical_ledger,repository
case_017,2,1,162810,22528,162810,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_017_multicore_res.json,1.0,historical_ledger,repository
case_017,2,2,71999,87552,162810,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_017_multicore_res.json,2.261281406686204,historical_ledger,repository
case_017,2,3,49831,175104,162810,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_017_multicore_res.json,3.2672432822941544,historical_ledger,repository
case_017,2,4,37645,259200,162810,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_017_multicore_res.json,4.324877141718687,historical_ledger,repository
case_017,2,5,32681,340992,162810,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_017_multicore_res.json,4.981793702763073,historical_ledger,repository
case_017,3,1,162810,22528,162810,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_017_multicore_res.json,1.0,historical_ledger,repository
case_017,3,2,71999,87552,162810,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_017_multicore_res.json,2.261281406686204,historical_ledger,repository
case_017,3,3,49831,175104,162810,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_017_multicore_res.json,3.2672432822941544,historical_ledger,repository
case_017,3,4,37645,259200,162810,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_017_multicore_res.json,4.324877141718687,historical_ledger,repository
case_017,3,5,32681,340992,162810,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_017_multicore_res.json,4.981793702763073,historical_ledger,repository
case_018,1,1,1000826,2535424,1004367,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_018_multicore_res.json,1.0035380775479454,historical_ledger,repository
case_018,1,2,504468,3253248,1004367,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_018_multicore_res.json,1.9909429339422917,historical_ledger,repository
case_018,1,3,339838,4075904,1004367,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_018_multicore_res.json,2.9554287631165437,historical_ledger,repository
case_018,1,4,254635,6577920,1004367,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_018_multicore_res.json,3.9443399375576806,historical_ledger,repository
case_018,1,5,205917,5320704,1004367,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_018_multicore_res.json,4.8775331808447095,historical_ledger,repository
case_018,2,1,1004367,1970176,1004367,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_018_multicore_res.json,1.0,historical_ledger,repository
case_018,2,2,502396,3253248,1004367,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_018_multicore_res.json,1.9991540537743135,historical_ledger,repository
case_018,2,3,337775,4075904,1004367,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_018_multicore_res.json,2.973479387166013,historical_ledger,repository
case_018,2,4,254221,4880128,1004367,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_018_multicore_res.json,3.950763312236204,historical_ledger,repository
case_018,2,5,204654,5324800,1004367,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_018_multicore_res.json,4.907634348705621,historical_ledger,repository
case_018,3,1,1003110,1970176,1004367,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_018_multicore_res.json,1.0012531028501361,historical_ledger,repository
case_018,3,2,500499,3253248,1004367,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_018_multicore_res.json,2.0067312821803838,historical_ledger,repository
case_018,3,3,336999,4075904,1004367,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_018_multicore_res.json,2.980326351116769,historical_ledger,repository
