batch,profile,case,problem,num_cores,compute_ops,size_band,stage,round,generation_seconds,evaluations,strict_time_improvement,before_time,after_time
full_p1_seed17,full,case_020,1,2,7008,03_5001..10000,operation,0,0.27506987494416535,8,False,266580,266580
full_p1_seed17,full,case_020,1,3,7008,03_5001..10000,component,0,0.20243133301846683,4,True,,177950
full_p1_seed17,full,case_020,1,3,7008,03_5001..10000,operation,0,0.29782358300872147,8,False,177950,177950
full_p1_seed17,full,case_016,1,5,17995,04_>10000,component,0,0.053071208065375686,1,True,,7715523
full_p1_seed17,full,case_016,1,5,17995,04_>10000,operation,0,0.688409166992642,8,False,7715523,7715523
full_p1_seed17,full,case_021,1,2,3920,02_1001..5000,component,0,0.1676130829146132,4,True,,3162700
full_p1_seed17,full,case_021,1,2,3920,02_1001..5000,operation,0,0.1799252500059083,8,False,3162700,3162700
full_p1_seed17,full,case_020,1,4,7008,03_5001..10000,component,0,0.3002472090302035,4,True,,133704
full_p1_seed17,full,case_020,1,4,7008,03_5001..10000,operation,0,0.3008909580530599,8,False,133704,133704
full_p1_seed17,full,case_021,1,3,3920,02_1001..5000,component,0,0.401104542077519,4,True,,2118096
full_p1_seed17,full,case_021,1,3,3920,02_1001..5000,operation,0,0.18447825009934604,8,False,2118096,2118096
full_p1_seed17,full,case_020,1,5,7008,03_5001..10000,component,0,0.43507183401379734,4,True,,107494
full_p1_seed17,full,case_020,1,5,7008,03_5001..10000,operation,0,0.316714333021082,8,False,107494,107494
full_p1_seed17,full,case_022,1,2,1356,02_1001..5000,component,0,0.07761799998115748,4,True,,28357
full_p1_seed17,full,case_022,1,2,1356,02_1001..5000,operation,0,0.05516741692554206,8,False,28357,28357
full_p1_seed17,full,case_022,1,3,1356,02_1001..5000,component,0,0.15403874998446554,4,True,,19153
full_p1_seed17,full,case_022,1,3,1356,02_1001..5000,operation,0,0.05440441600512713,8,False,19153,19153
full_p1_seed17,full,case_022,1,4,1356,02_1001..5000,component,0,0.23696266603656113,4,True,,14654
full_p1_seed17,full,case_022,1,4,1356,02_1001..5000,operation,0,0.05924508406314999,8,False,14654,14654
full_p1_seed17,full,case_021,1,4,3920,02_1001..5000,component,0,0.623897249926813,4,True,,1550324
full_p1_seed17,full,case_021,1,4,3920,02_1001..5000,operation,0,0.1705330420518294,8,False,1550324,1550324
full_p1_seed17,full,case_022,1,5,1356,02_1001..5000,component,0,0.29426300001796335,4,True,,11828
full_p1_seed17,full,case_022,1,5,1356,02_1001..5000,operation,0,0.05395345902070403,8,False,11828,11828
full_p1_seed17,full,case_023,1,2,1011,02_1001..5000,component,0,0.058714125072583556,4,True,,61829
full_p1_seed17,full,case_023,1,2,1011,02_1001..5000,operation,0,0.038535375031642616,8,False,61829,61829
full_p1_seed17,full,case_023,1,3,1011,02_1001..5000,component,0,0.12455212499480695,4,True,,40862
full_p1_seed17,full,case_023,1,3,1011,02_1001..5000,operation,0,0.041274291928857565,8,False,40862,40862
full_p1_seed17,full,case_023,1,4,1011,02_1001..5000,component,0,0.19434416701551527,4,True,,30838
full_p1_seed17,full,case_023,1,4,1011,02_1001..5000,operation,0,0.03878920804709196,8,False,30838,30838
full_p1_seed17,full,case_023,1,5,1011,02_1001..5000,component,0,0.29036408301908523,4,True,,24268
full_p1_seed17,full,case_023,1,5,1011,02_1001..5000,operation,0,0.04432791692670435,8,False,24268,24268
full_p1_seed17,full,case_021,1,5,3920,02_1001..5000,component,0,0.9066697499947622,4,True,,1250168
full_p1_seed17,full,case_021,1,5,3920,02_1001..5000,operation,0,0.18281279201619327,8,True,1250168,1243902
full_p1_seed17,full,case_024,1,2,5959,03_5001..10000,component,0,0.01726804208010435,1,True,,2555343
full_p1_seed17,full,case_024,1,2,5959,03_5001..10000,operation,0,0.20312333398032933,8,False,2555343,2555343
full_p1_seed17,full,case_024,1,3,5959,03_5001..10000,component,0,0.017729207989759743,1,True,,2555343
full_p1_seed17,full,case_024,1,3,5959,03_5001..10000,operation,0,0.21457691700197756,8,False,2555343,2555343
full_p1_seed17,full,case_024,1,4,5959,03_5001..10000,component,0,0.02111474995035678,1,True,,2555343
full_p1_seed17,full,case_024,1,4,5959,03_5001..10000,operation,0,0.216260083951056,8,False,2555343,2555343
full_p1_seed17,full,case_024,1,5,5959,03_5001..10000,component,0,0.01789454196114093,1,True,,2555343
full_p1_seed17,full,case_024,1,5,5959,03_5001..10000,operation,0,0.21301524993032217,8,False,2555343,2555343
full_p1_seed17,full,case_026,1,2,636,01_<=1000,component,0,0.052901916089467704,4,True,,58112
full_p1_seed17,full,case_026,1,2,636,01_<=1000,operation,0,0.02857541700359434,8,False,58112,58112
full_p1_seed17,full,case_026,1,3,636,01_<=1000,component,0,0.08106337499339134,4,True,,41655
full_p1_seed17,full,case_026,1,3,636,01_<=1000,operation,0,0.03257312497589737,8,False,41655,41655
full_p1_seed17,full,case_026,1,4,636,01_<=1000,component,0,0.127380833029747,4,True,,41939
full_p1_seed17,full,case_026,1,4,636,01_<=1000,operation,0,0.028726750053465366,8,False,41939,41939
full_p1_seed17,full,case_026,1,5,636,01_<=1000,component,0,0.17575508391018957,4,True,,42058
full_p1_seed17,full,case_026,1,5,636,01_<=1000,operation,0,0.0327669580001384,8,False,42058,42058
full_p1_seed17,full,case_027,1,2,1424,02_1001..5000,component,0,0.10419949993956834,4,True,,1116984
full_p1_seed17,full,case_027,1,2,1424,02_1001..5000,operation,0,0.06366716604679823,8,False,1116984,1116984
full_p1_seed17,full,case_027,1,3,1424,02_1001..5000,component,0,0.2807732089422643,4,True,,837049
full_p1_seed17,full,case_027,1,3,1424,02_1001..5000,operation,0,0.06128112494479865,8,False,837049,837049
full_p1_seed17,full,case_027,1,4,1424,02_1001..5000,component,0,0.5013269169721752,4,True,,559196
full_p1_seed17,full,case_027,1,4,1424,02_1001..5000,operation,0,0.06907287507783622,8,False,559196,559196
full_p1_seed17,full,case_027,1,5,1424,02_1001..5000,component,0,0.741250874940306,4,True,,558753
full_p1_seed17,full,case_027,1,5,1424,02_1001..5000,operation,0,0.06982712505850941,8,False,558753,558753
full_p1_seed17,full,case_028,1,2,19584,04_>10000,component,0,0.5337017920101061,4,True,,20808437
full_p1_seed17,full,case_028,1,2,19584,04_>10000,operation,0,0.9296974580502138,8,False,20808437,20808437
full_p1_seed17,full,case_014,1,2,35705,04_>10000,component,0,1.4651824999600649,4,True,,9158772
full_p1_seed17,full,case_014,1,2,35705,04_>10000,operation,0,2.004228958976455,8,False,9158772,9158772
full_p1_seed17,full,case_025,1,2,18662,04_>10000,component,0,0.7083653750596568,4,True,,2431840
full_p1_seed17,full,case_025,1,2,18662,04_>10000,operation,0,1.0548371250042692,8,False,2431840,2431840
full_p1_seed17,full,case_028,1,3,19584,04_>10000,component,0,0.8405916669871658,4,True,,14792144
full_p1_seed17,full,case_028,1,3,19584,04_>10000,operation,0,0.9497469590278342,8,False,14792144,14792144
full_p1_seed17,full,case_028,1,4,19584,04_>10000,component,0,1.2006078329868615,4,True,,12041229
full_p1_seed17,full,case_028,1,4,19584,04_>10000,operation,0,1.43836199992802,8,False,12041229,12041229
full_p1_seed17,full,case_025,1,3,18662,04_>10000,component,0,1.251061916933395,4,True,,1622164
full_p1_seed17,full,case_025,1,3,18662,04_>10000,operation,0,1.1510381249245256,8,False,1622164,1622164
full_p1_seed17,full,case_028,1,5,19584,04_>10000,component,0,2.017508083023131,4,True,,10194624
full_p1_seed17,full,case_028,1,5,19584,04_>10000,operation,0,1.1100764999864623,8,False,10194624,10194624
full_p1_seed17,full,case_029,1,2,861,01_<=1000,component,0,0.022625749930739403,4,True,,19740
full_p1_seed17,full,case_029,1,2,861,01_<=1000,operation,0,0.043150083045475185,8,False,19740,19740
full_p1_seed17,full,case_029,1,3,861,01_<=1000,component,0,0.039877790957689285,4,True,,12743
full_p1_seed17,full,case_029,1,3,861,01_<=1000,operation,0,0.04381041706074029,8,False,12743,12743
full_p1_seed17,full,case_029,1,4,861,01_<=1000,component,0,0.06063950003590435,4,True,,11028
full_p1_seed17,full,case_029,1,4,861,01_<=1000,operation,0,0.04982266610022634,8,False,11028,11028
full_p1_seed17,full,case_029,1,5,861,01_<=1000,component,0,0.07873904204461724,4,True,,9383
full_p1_seed17,full,case_029,1,5,861,01_<=1000,operation,0,0.040120083023793995,8,False,9383,9383
full_p1_seed17,full,case_014,1,3,35705,04_>10000,component,0,4.344496582983993,4,True,,6186882
full_p1_seed17,full,case_014,1,3,35705,04_>10000,operation,0,2.05425354198087,8,False,6186882,6186882
full_p1_seed17,full,case_030,1,2,10070,04_>10000,component,0,0.7416482080006972,4,True,,1400970
full_p1_seed17,full,case_030,1,2,10070,04_>10000,operation,0,0.47227254102472216,8,False,1400970,1400970
full_p1_seed17,full,case_030,1,3,10070,04_>10000,component,0,1.3691626250511035,4,True,,933857
full_p1_seed17,full,case_030,1,3,10070,04_>10000,operation,0,0.5091446250444278,8,False,933857,933857
full_p1_seed17,full,case_025,1,4,18662,04_>10000,component,0,2.0578561660367996,4,True,,1217444
full_p1_seed17,full,case_025,1,4,18662,04_>10000,operation,0,1.4362250419799238,8,False,1217444,1217444
full_p1_seed17,full,case_030,1,4,10070,04_>10000,component,0,1.8984885000390932,4,True,,700342
full_p1_seed17,full,case_030,1,4,10070,04_>10000,operation,0,0.5110592501005158,8,False,700342,700342
full_p1_seed17,full,case_030,1,5,10070,04_>10000,component,0,2.7782033749390393,4,True,,558846
full_p1_seed17,full,case_030,1,5,10070,04_>10000,operation,0,0.5885503330500796,8,False,558846,558846
full_p1_seed17,full,case_031,1,2,6135,03_5001..10000,component,0,0.2783877500332892,4,True,,727493
full_p1_seed17,full,case_031,1,2,6135,03_5001..10000,operation,0,0.30655645905062556,8,False,727493,727493
full_p1_seed17,full,case_031,1,3,6135,03_5001..10000,component,0,0.7751680830260739,4,True,,484062
full_p1_seed17,full,case_031,1,3,6135,03_5001..10000,operation,0,0.2884958750801161,8,False,484062,484062
full_p1_seed17,full,case_031,1,4,6135,03_5001..10000,component,0,1.0451402910985053,4,True,,394470
full_p1_seed17,full,case_031,1,4,6135,03_5001..10000,operation,0,0.298282332951203,8,False,394470,394470
full_p1_seed17,full,case_031,1,5,6135,03_5001..10000,component,0,1.5678464589873329,4,True,,306213
full_p1_seed17,full,case_031,1,5,6135,03_5001..10000,operation,0,0.3554197089979425,8,False,306213,306213
full_p1_seed17,full,case_032,1,2,827,01_<=1000,component,0,0.08308337500784546,4,True,,20754
full_p1_seed17,full,case_032,1,2,827,01_<=1000,operation,0,0.04620987502858043,8,False,20754,20754
full_p1_seed17,full,case_032,1,3,827,01_<=1000,component,0,0.15144808392506093,4,True,,13738
full_p1_seed17,full,case_032,1,3,827,01_<=1000,operation,0,0.03781304194126278,8,False,13738,13738
full_p1_seed17,full,case_032,1,4,827,01_<=1000,component,0,0.1787606249563396,4,True,,11010
full_p1_seed17,full,case_032,1,4,827,01_<=1000,operation,0,0.03863154200371355,8,False,11010,11010
full_p1_seed17,full,case_032,1,5,827,01_<=1000,component,0,0.21489870897494256,4,True,,10415
full_p1_seed17,full,case_032,1,5,827,01_<=1000,operation,0,0.04143616696819663,8,False,10415,10415
full_p1_seed17,full,case_033,1,2,3465,02_1001..5000,component,0,0.30378841701895,4,True,,896305
full_p1_seed17,full,case_033,1,2,3465,02_1001..5000,operation,0,0.19459525006823242,8,False,896305,896305
full_p1_seed17,full,case_033,1,3,3465,02_1001..5000,component,0,0.5010696250246838,4,True,,606115
full_p1_seed17,full,case_033,1,3,3465,02_1001..5000,operation,0,0.16294137493241578,8,False,606115,606115
full_p1_seed17,full,case_033,1,4,3465,02_1001..5000,component,0,0.8330022919690236,4,True,,458833
full_p1_seed17,full,case_033,1,4,3465,02_1001..5000,operation,0,0.186984125059098,8,False,458833,458833
full_p1_seed17,full,case_033,1,5,3465,02_1001..5000,component,0,1.1479164579650387,4,True,,368019
full_p1_seed17,full,case_033,1,5,3465,02_1001..5000,operation,0,0.20947258302476257,8,False,368019,368019
full_p1_seed17,full,case_025,1,5,18662,04_>10000,component,0,2.9812315419549122,4,True,,975282
full_p1_seed17,full,case_025,1,5,18662,04_>10000,operation,0,1.6510763749247417,8,False,975282,975282
full_p1_seed17,full,case_035,1,2,3857,02_1001..5000,component,0,0.13645779190119356,4,True,,95406
full_p1_seed17,full,case_035,1,2,3857,02_1001..5000,operation,0,0.15769520797766745,8,False,95406,95406
full_p1_seed17,full,case_034,1,2,3745,02_1001..5000,component,0,0.2998274170095101,4,True,,415539
full_p1_seed17,full,case_034,1,2,3745,02_1001..5000,operation,0,0.17656704201363027,8,False,415539,415539
full_p1_seed17,full,case_035,1,3,3857,02_1001..5000,component,0,0.22248337499331683,4,True,,95424
full_p1_seed17,full,case_035,1,3,3857,02_1001..5000,operation,0,0.16169874998740852,8,False,95424,95424
full_p1_seed17,full,case_034,1,3,3745,02_1001..5000,component,0,0.5552112499717623,4,True,,278077
full_p1_seed17,full,case_034,1,3,3745,02_1001..5000,operation,0,0.18171191692817956,8,False,278077,278077
full_p1_seed17,full,case_035,1,4,3857,02_1001..5000,component,0,0.30368395894765854,4,True,,95442
full_p1_seed17,full,case_035,1,4,3857,02_1001..5000,operation,0,0.1652917079627514,8,False,95442,95442
full_p1_seed17,full,case_035,1,5,3857,02_1001..5000,component,0,0.42002358299214393,4,True,,95460
full_p1_seed17,full,case_035,1,5,3857,02_1001..5000,operation,0,0.20906279189512134,8,False,95460,95460
full_p1_seed17,full,case_034,1,4,3745,02_1001..5000,component,0,0.8577869170112535,4,True,,211980
full_p1_seed17,full,case_034,1,4,3745,02_1001..5000,operation,0,0.18016283307224512,8,False,211980,211980
full_p1_seed17,full,case_036,1,2,2400,02_1001..5000,component,0,0.1509362499928102,4,True,,466068
full_p1_seed17,full,case_036,1,2,2400,02_1001..5000,operation,0,0.11866145802196115,8,False,466068,466068
full_p1_seed17,full,case_034,1,5,3745,02_1001..5000,component,0,1.156286207959056,4,True,,169362
full_p1_seed17,full,case_034,1,5,3745,02_1001..5000,operation,0,0.19154558307491243,8,False,169362,169362
full_p1_seed17,full,case_036,1,3,2400,02_1001..5000,component,0,0.28357879095710814,4,True,,311345
full_p1_seed17,full,case_036,1,3,2400,02_1001..5000,operation,0,0.1308525000931695,8,False,311345,311345
full_p1_seed17,full,case_037,1,2,780,01_<=1000,component,0,0.06663299992214888,4,True,,105374
full_p1_seed17,full,case_037,1,2,780,01_<=1000,operation,0,0.03623620804864913,8,False,105374,105374
full_p1_seed17,full,case_037,1,3,780,01_<=1000,component,0,0.16146862506866455,4,True,,74038
full_p1_seed17,full,case_037,1,3,780,01_<=1000,operation,0,0.03633570799138397,8,False,74038,74038
full_p1_seed17,full,case_037,1,4,780,01_<=1000,component,0,0.24256708298344165,4,True,,53320
full_p1_seed17,full,case_037,1,4,780,01_<=1000,operation,0,0.03795445791911334,8,False,53320,53320
full_p1_seed17,full,case_037,1,5,780,01_<=1000,component,0,0.3843384999781847,4,True,,43800
full_p1_seed17,full,case_037,1,5,780,01_<=1000,operation,0,0.03930499998386949,8,True,43800,43013
full_p1_seed17,full,case_036,1,4,2400,02_1001..5000,component,0,0.40915566694457084,4,True,,233584
full_p1_seed17,full,case_036,1,4,2400,02_1001..5000,operation,0,0.13469170802272856,8,False,233584,233584
full_p1_seed17,full,case_036,1,5,2400,02_1001..5000,component,0,0.5653260410763323,4,True,,187182
full_p1_seed17,full,case_036,1,5,2400,02_1001..5000,operation,0,0.12030554097145796,8,False,187182,187182
full_p1_seed17,full,case_038,1,2,5907,03_5001..10000,component,0,0.36842583306133747,4,True,,681518
full_p1_seed17,full,case_038,1,2,5907,03_5001..10000,operation,0,0.27309833304025233,8,False,681518,681518
full_p1_seed17,full,case_014,1,4,35705,04_>10000,component,0,7.791692875092849,4,True,,4792614
full_p1_seed17,full,case_014,1,4,35705,04_>10000,operation,0,2.191551750060171,8,False,4792614,4792614
full_p1_seed17,full,case_039,1,2,5250,03_5001..10000,component,0,0.3420400000177324,4,True,,707704
full_p1_seed17,full,case_039,1,2,5250,03_5001..10000,operation,0,0.2832730410154909,8,False,707704,707704
full_p1_seed17,full,case_038,1,3,5907,03_5001..10000,component,0,0.753552500042133,4,True,,456502
full_p1_seed17,full,case_038,1,3,5907,03_5001..10000,operation,0,0.31490004202350974,8,False,456502,456502
full_p1_seed17,full,case_039,1,3,5250,03_5001..10000,component,0,0.6726576250512153,4,True,,485565
full_p1_seed17,full,case_039,1,3,5250,03_5001..10000,operation,0,0.25459166697692126,8,False,485565,485565
full_p1_seed17,full,case_038,1,4,5907,03_5001..10000,component,0,1.1098294159164652,4,True,,345206
full_p1_seed17,full,case_038,1,4,5907,03_5001..10000,operation,0,0.2807734579546377,8,False,345206,345206
full_p1_seed17,full,case_039,1,4,5250,03_5001..10000,component,0,1.1070826250361279,4,True,,387558
full_p1_seed17,full,case_039,1,4,5250,03_5001..10000,operation,0,0.2509276249911636,8,False,387558,387558
full_p1_seed17,full,case_038,1,5,5907,03_5001..10000,component,0,1.4959047079319134,4,True,,279703
full_p1_seed17,full,case_038,1,5,5907,03_5001..10000,operation,0,0.5512503329664469,8,False,279703,279703
full_p1_seed17,full,case_040,1,2,3083,02_1001..5000,component,0,0.17028587497770786,4,True,,143594
